FILEPATH,FILENAME,CFC_CAPTURE_ID,TEC_READING(CELCIUS),FILTER_POSITION
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363306374.tiff,cfc_capture_1719363306374_tiff,1719363306374,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363309792.tiff,cfc_capture_1719363309792_tiff,1719363309792,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363313246.tiff,cfc_capture_1719363313246_tiff,1719363313246,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363316647.tiff,cfc_capture_1719363316647_tiff,1719363316647,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363320117.tiff,cfc_capture_1719363320117_tiff,1719363320117,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363323508.tiff,cfc_capture_1719363323508_tiff,1719363323508,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363326935.tiff,cfc_capture_1719363326935_tiff,1719363326935,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363330356.tiff,cfc_capture_1719363330356_tiff,1719363330356,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363333846.tiff,cfc_capture_1719363333846_tiff,1719363333846,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363337311.tiff,cfc_capture_1719363337311_tiff,1719363337311,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363340776.tiff,cfc_capture_1719363340776_tiff,1719363340776,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363344231.tiff,cfc_capture_1719363344231_tiff,1719363344231,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363347622.tiff,cfc_capture_1719363347622_tiff,1719363347622,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363351000.tiff,cfc_capture_1719363351000_tiff,1719363351000,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363354411.tiff,cfc_capture_1719363354411_tiff,1719363354411,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363357807.tiff,cfc_capture_1719363357807_tiff,1719363357807,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363361246.tiff,cfc_capture_1719363361246_tiff,1719363361246,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363364649.tiff,cfc_capture_1719363364649_tiff,1719363364649,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363368078.tiff,cfc_capture_1719363368078_tiff,1719363368078,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363371548.tiff,cfc_capture_1719363371548_tiff,1719363371548,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363375001.tiff,cfc_capture_1719363375001_tiff,1719363375001,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363378355.tiff,cfc_capture_1719363378355_tiff,1719363378355,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363381747.tiff,cfc_capture_1719363381747_tiff,1719363381747,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363385165.tiff,cfc_capture_1719363385165_tiff,1719363385165,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363388646.tiff,cfc_capture_1719363388646_tiff,1719363388646,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363392084.tiff,cfc_capture_1719363392084_tiff,1719363392084,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363395487.tiff,cfc_capture_1719363395487_tiff,1719363395487,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363398876.tiff,cfc_capture_1719363398876_tiff,1719363398876,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363402260.tiff,cfc_capture_1719363402260_tiff,1719363402260,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363405673.tiff,cfc_capture_1719363405673_tiff,1719363405673,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363409168.tiff,cfc_capture_1719363409168_tiff,1719363409168,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363412555.tiff,cfc_capture_1719363412555_tiff,1719363412555,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363416008.tiff,cfc_capture_1719363416008_tiff,1719363416008,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363419413.tiff,cfc_capture_1719363419413_tiff,1719363419413,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363422820.tiff,cfc_capture_1719363422820_tiff,1719363422820,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363426244.tiff,cfc_capture_1719363426244_tiff,1719363426244,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363429683.tiff,cfc_capture_1719363429683_tiff,1719363429683,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363433069.tiff,cfc_capture_1719363433069_tiff,1719363433069,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363436548.tiff,cfc_capture_1719363436548_tiff,1719363436548,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363439964.tiff,cfc_capture_1719363439964_tiff,1719363439964,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363443417.tiff,cfc_capture_1719363443417_tiff,1719363443417,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363446790.tiff,cfc_capture_1719363446790_tiff,1719363446790,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363450221.tiff,cfc_capture_1719363450221_tiff,1719363450221,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363453595.tiff,cfc_capture_1719363453595_tiff,1719363453595,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363457000.tiff,cfc_capture_1719363457000_tiff,1719363457000,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363460416.tiff,cfc_capture_1719363460416_tiff,1719363460416,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363463893.tiff,cfc_capture_1719363463893_tiff,1719363463893,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363467288.tiff,cfc_capture_1719363467288_tiff,1719363467288,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363470723.tiff,cfc_capture_1719363470723_tiff,1719363470723,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363474120.tiff,cfc_capture_1719363474120_tiff,1719363474120,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363477546.tiff,cfc_capture_1719363477546_tiff,1719363477546,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363480928.tiff,cfc_capture_1719363480928_tiff,1719363480928,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363484308.tiff,cfc_capture_1719363484308_tiff,1719363484308,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363487763.tiff,cfc_capture_1719363487763_tiff,1719363487763,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363491240.tiff,cfc_capture_1719363491240_tiff,1719363491240,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363494660.tiff,cfc_capture_1719363494660_tiff,1719363494660,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363498095.tiff,cfc_capture_1719363498095_tiff,1719363498095,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363501575.tiff,cfc_capture_1719363501575_tiff,1719363501575,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363504996.tiff,cfc_capture_1719363504996_tiff,1719363504996,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363508420.tiff,cfc_capture_1719363508420_tiff,1719363508420,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363511836.tiff,cfc_capture_1719363511836_tiff,1719363511836,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363515260.tiff,cfc_capture_1719363515260_tiff,1719363515260,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363518726.tiff,cfc_capture_1719363518726_tiff,1719363518726,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363522171.tiff,cfc_capture_1719363522171_tiff,1719363522171,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363525575.tiff,cfc_capture_1719363525575_tiff,1719363525575,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363529020.tiff,cfc_capture_1719363529020_tiff,1719363529020,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363532490.tiff,cfc_capture_1719363532490_tiff,1719363532490,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363535959.tiff,cfc_capture_1719363535959_tiff,1719363535959,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363539403.tiff,cfc_capture_1719363539403_tiff,1719363539403,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363542763.tiff,cfc_capture_1719363542763_tiff,1719363542763,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363546218.tiff,cfc_capture_1719363546218_tiff,1719363546218,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363549658.tiff,cfc_capture_1719363549658_tiff,1719363549658,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363553073.tiff,cfc_capture_1719363553073_tiff,1719363553073,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363556477.tiff,cfc_capture_1719363556477_tiff,1719363556477,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363559871.tiff,cfc_capture_1719363559871_tiff,1719363559871,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363563317.tiff,cfc_capture_1719363563317_tiff,1719363563317,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363566707.tiff,cfc_capture_1719363566707_tiff,1719363566707,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363570079.tiff,cfc_capture_1719363570079_tiff,1719363570079,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363573459.tiff,cfc_capture_1719363573459_tiff,1719363573459,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363576916.tiff,cfc_capture_1719363576916_tiff,1719363576916,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363580410.tiff,cfc_capture_1719363580410_tiff,1719363580410,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363583835.tiff,cfc_capture_1719363583835_tiff,1719363583835,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363587205.tiff,cfc_capture_1719363587205_tiff,1719363587205,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363590648.tiff,cfc_capture_1719363590648_tiff,1719363590648,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363594069.tiff,cfc_capture_1719363594069_tiff,1719363594069,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363597415.tiff,cfc_capture_1719363597415_tiff,1719363597415,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363600843.tiff,cfc_capture_1719363600843_tiff,1719363600843,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363604236.tiff,cfc_capture_1719363604236_tiff,1719363604236,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363607720.tiff,cfc_capture_1719363607720_tiff,1719363607720,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363611158.tiff,cfc_capture_1719363611158_tiff,1719363611158,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363614594.tiff,cfc_capture_1719363614594_tiff,1719363614594,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363618009.tiff,cfc_capture_1719363618009_tiff,1719363618009,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363621391.tiff,cfc_capture_1719363621391_tiff,1719363621391,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363624808.tiff,cfc_capture_1719363624808_tiff,1719363624808,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363628279.tiff,cfc_capture_1719363628279_tiff,1719363628279,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363631728.tiff,cfc_capture_1719363631728_tiff,1719363631728,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363635184.tiff,cfc_capture_1719363635184_tiff,1719363635184,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363638571.tiff,cfc_capture_1719363638571_tiff,1719363638571,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363642002.tiff,cfc_capture_1719363642002_tiff,1719363642002,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363645459.tiff,cfc_capture_1719363645459_tiff,1719363645459,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363648860.tiff,cfc_capture_1719363648860_tiff,1719363648860,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363652241.tiff,cfc_capture_1719363652241_tiff,1719363652241,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363655739.tiff,cfc_capture_1719363655739_tiff,1719363655739,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363659159.tiff,cfc_capture_1719363659159_tiff,1719363659159,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363662618.tiff,cfc_capture_1719363662618_tiff,1719363662618,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363666032.tiff,cfc_capture_1719363666032_tiff,1719363666032,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363669410.tiff,cfc_capture_1719363669410_tiff,1719363669410,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363672844.tiff,cfc_capture_1719363672844_tiff,1719363672844,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363676283.tiff,cfc_capture_1719363676283_tiff,1719363676283,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363679665.tiff,cfc_capture_1719363679665_tiff,1719363679665,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363683142.tiff,cfc_capture_1719363683142_tiff,1719363683142,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363686535.tiff,cfc_capture_1719363686535_tiff,1719363686535,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363689998.tiff,cfc_capture_1719363689998_tiff,1719363689998,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363693430.tiff,cfc_capture_1719363693430_tiff,1719363693430,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363696859.tiff,cfc_capture_1719363696859_tiff,1719363696859,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363700299.tiff,cfc_capture_1719363700299_tiff,1719363700299,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363703740.tiff,cfc_capture_1719363703740_tiff,1719363703740,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363707124.tiff,cfc_capture_1719363707124_tiff,1719363707124,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363710528.tiff,cfc_capture_1719363710528_tiff,1719363710528,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363713954.tiff,cfc_capture_1719363713954_tiff,1719363713954,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363717431.tiff,cfc_capture_1719363717431_tiff,1719363717431,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363720814.tiff,cfc_capture_1719363720814_tiff,1719363720814,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363724212.tiff,cfc_capture_1719363724212_tiff,1719363724212,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363727627.tiff,cfc_capture_1719363727627_tiff,1719363727627,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363731019.tiff,cfc_capture_1719363731019_tiff,1719363731019,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363734437.tiff,cfc_capture_1719363734437_tiff,1719363734437,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363737889.tiff,cfc_capture_1719363737889_tiff,1719363737889,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363741305.tiff,cfc_capture_1719363741305_tiff,1719363741305,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363744774.tiff,cfc_capture_1719363744774_tiff,1719363744774,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363748199.tiff,cfc_capture_1719363748199_tiff,1719363748199,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363751634.tiff,cfc_capture_1719363751634_tiff,1719363751634,5,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363755058.tiff,cfc_capture_1719363755058_tiff,1719363755058,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363758480.tiff,cfc_capture_1719363758480_tiff,1719363758480,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363761868.tiff,cfc_capture_1719363761868_tiff,1719363761868,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363765349.tiff,cfc_capture_1719363765349_tiff,1719363765349,5,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363768779.tiff,cfc_capture_1719363768779_tiff,1719363768779,5,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363772196.tiff,cfc_capture_1719363772196_tiff,1719363772196,5,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363775629.tiff,cfc_capture_1719363775629_tiff,1719363775629,5,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719363779071.tiff,cfc_capture_1719363779071_tiff,1719363779071,5,0
